Tuple	Confidence	Ground	NumTrue	NumFalse	Fraction	InversionCount	YetToConvergeFraction	Time(s)
ptsVH(37203,3289)	0.866607	TrueGround	124	0	1.0	96274650	0.0	2173.9976534843445
ptsVH(37204,3289)	0.938277	TrueGround	125	0	1.0	96178940	0.0	2202.283326148987
ptsVH(37307,3299)	0.866607	TrueGround	126	0	1.0	95591074	0.0	2210.873735189438
ptsVH(37308,3299)	0.938277	TrueGround	127	0	1.0	95634939	0.0	2382.2987656593323
ptsVH(37317,3300)	0.896156	TrueGround	128	0	1.0	97284841	0.0	2280.2498030662537
ptsVH(37318,3300)	0.938277	TrueGround	129	0	1.0	96416328	0.0	2349.436812400818
ptsVH(37326,3301)	0.896156	TrueGround	130	0	1.0	95267023	0.0	2474.4607441425323
ptsVH(37327,3301)	0.938277	TrueGround	131	0	1.0	96738956	0.0	2342.1294021606445
ptsVH(37335,3302)	0.896156	TrueGround	132	0	1.0	96540596	0.0	2775.9296169281006
ptsVH(37336,3302)	0.938277	TrueGround	133	0	1.0	96110867	0.0	2730.7286133766174
ptsVH(37342,3303)	0.896156	TrueGround	134	0	1.0	96738768	0.0	2169.1094119548798
ptsVH(37343,3303)	0.938277	TrueGround	135	0	1.0	95571179	0.0	2363.27711892128
ptsVH(37349,3304)	0.896156	TrueGround	136	0	1.0	96555953	0.0	2637.7986991405487
ptsVH(37350,3304)	0.938277	TrueGround	137	0	1.0	96516742	0.0	2335.7656292915344
ptsVH(37356,3305)	0.896156	TrueGround	138	0	1.0	95454130	0.0	2339.5494287014008
ptsVH(37357,3305)	0.938277	TrueGround	139	0	1.0	96434105	0.0	2152.6544528007507
ptsVH(37363,3306)	0.896156	TrueGround	140	0	1.0	95951429	0.0	2407.8392531871796
ptsVH(37364,3306)	0.938277	TrueGround	141	0	1.0	95389280	0.0	2219.988757610321
ptsVH(37370,3307)	0.896156	TrueGround	142	0	1.0	98061954	0.0	2295.947024822235
ptsVH(37371,3307)	0.938277	TrueGround	143	0	1.0	95238056	0.0	2484.7241554260254
ptsVH(37373,3307)	0.938277	TrueGround	144	0	1.0	96042805	0.0	2260.244421482086
ptsVH(37376,3308)	0.896156	TrueGround	145	0	1.0	96019155	0.0	2156.749974012375
ptsVH(37377,3308)	0.938277	TrueGround	146	0	1.0	96162175	0.0	2406.095721244812
ptsVH(37124,3051)	0.822965	TrueGround	147	0	1.0	95591568	0.0	2180.2419497966766
ptsVH(37124,3052)	0.891724	TrueGround	148	0	1.0	96455668	0.0	2267.034520149231
ptsVH(37125,3051)	0.822965	TrueGround	149	0	1.0	95606140	0.0	2454.535388946533
ptsVH(37125,3052)	0.891724	TrueGround	150	0	1.0	95997437	0.0	2314.019672393799
ptsVH(37127,3051)	0.822965	TrueGround	151	0	1.0	95857557	0.0	2279.9424250125885
ptsVH(37127,3052)	0.891724	TrueGround	152	0	1.0	96183520	0.0	2367.150698900223
ptsVH(37128,3051)	0.822965	TrueGround	153	0	1.0	96426768	0.0	2165.4161579608917
ptsVH(37128,3052)	0.891724	TrueGround	154	0	1.0	96599091	0.0	2128.8394837379456
